time x y theta
1739424890200998812 10.508339881896973 75.28839111328125 -2.730038642883301
1739424890261430741 10.447379112243652 75.25906372070312 -2.7302629947662354
1739424890321762034 10.398043632507324 75.23442077636719 -2.74200439453125
1739424890382689880 10.346268653869629 75.21175384521484 -2.759775161743164
1739424890443191023 10.271218299865723 75.17326354980469 -2.769946813583374
1739424890503695141 10.205927848815918 75.14030456542969 -2.7983667850494385
1739424890544102268 10.15084457397461 75.11344909667969 -2.8258373737335205
1739424890624441372 10.096033096313477 75.09217071533203 -2.860259532928467
1739424890685807058 10.040704727172852 75.07266235351562 -2.8996386528015137
1739424890746346119 9.936240196228027 74.96833038330078 -2.945070743560791
1739424890806836350 9.853962898254395 74.95503234863281 -2.9847991466522217
1739424890868274577 9.789944648742676 74.94869995117188 -3.0210423469543457
1739424890908480943 9.72989273071289 74.94297790527344 -3.0614712238311768
1739424890969368887 9.640583038330078 74.91586303710938 -3.0984578132629395
1739424891051240192 9.569124221801758 74.9189224243164 -3.128462553024292
1739424891091463648 9.4871244430542 74.92253875732422 3.13533353805542
1739424891151868638 9.333307266235352 74.8194580078125 3.117506980895996
1739424891232250498 9.264639854431152 74.82205200195312 3.107260227203369
1739424891273069899 9.193866729736328 74.82296752929688 3.101165771484375
1739424891333362094 9.22132682800293 74.81161499023438 3.113022565841675
1739424891394024386 9.154882431030273 74.80704498291016 3.1146161556243896
1739424891454550236 9.08724308013916 74.80281829833984 3.115823745727539
1739424891514870557 9.007859230041504 74.79735565185547 3.1175031661987305
1739424891576787841 8.946611404418945 74.79270935058594 3.1144697666168213
1739424891637081284 8.886496543884277 74.78788757324219 3.114771604537964
1739424891697815829 8.880231857299805 74.68389892578125 3.1178207397460938
1739424891758579333 8.808409690856934 74.67699432373047 3.1164963245391846
1739424891819040961 8.740214347839355 74.67029571533203 3.114945650100708
1739424891881569006 8.666643142700195 74.66126251220703 3.1150243282318115
1739424891942041802 8.584230422973633 74.61742401123047 3.1222784519195557
1739424892002934581 8.528022766113281 74.61007690429688 3.122020959854126
1739424892063506385 8.470062255859375 74.60254669189453 3.120689868927002
1739424892103733268 8.407644271850586 74.59650421142578 3.120129108428955
1739424892185285328 8.329924583435059 74.58853149414062 3.122375965118408
1739424892245570806 8.255705833435059 74.55907440185547 3.130403518676758
1739424892306025366 8.191459655761719 74.55435943603516 3.1286747455596924
1739424892366616785 8.135004043579102 74.55098724365234 3.1314704418182373
1739424892427025843 8.06629467010498 74.54764556884766 3.131563663482666
1739424892488228854 7.9911909103393555 74.5440673828125 3.128274917602539
1739424892548515389 7.933105945587158 74.47184753417969 3.1025969982147217
1739424892588931448 7.861551284790039 74.47068786621094 3.1069254875183105
1739424892649383288 7.8011884689331055 74.46973419189453 3.107861042022705
1739424892709822873 7.733669281005859 74.47026824951172 3.1056582927703857
1739424892770774118 7.663884162902832 74.47142028808594 3.1062660217285156
1739424892831065068 7.576106071472168 74.40350341796875 3.121943950653076
1739424892891484750 7.50300407409668 74.40604400634766 3.1220667362213135
1739424892951983564 7.433962345123291 74.4079360961914 3.1218507289886475
1739424893032390133 7.362672328948975 74.41183471679688 3.123856782913208
1739424893073762991 7.28778600692749 74.41600036621094 3.122178316116333
1739424893134036570 7.165258884429932 74.43595886230469 3.111912250518799
1739424893194466911 7.082421779632568 74.4390640258789 3.111722230911255
1739424893254761864 7.0148234367370605 74.4422836303711 3.115887403488159
1739424893316105226 6.948099136352539 74.44384002685547 3.1162867546081543
1739424893376594221 6.949828624725342 74.45128631591797 3.106320858001709
1739424893436933493 6.868554592132568 74.45368194580078 3.1072211265563965
1739424893517488028 6.789187908172607 74.45508575439453 3.1092398166656494
1739424893557707714 6.708362102508545 74.4583740234375 3.108898401260376
1739424893618712241 6.643560409545898 74.45897674560547 3.108656167984009
1739424893679202163 6.576508045196533 74.47662353515625 3.1137335300445557
1739424893739509885 6.504171848297119 74.48008728027344 3.1127398014068604
1739424893800070396 6.422214984893799 74.48307800292969 3.1101443767547607
1739424893860377510 6.344658851623535 74.48727416992188 3.110877275466919
1739424893921711240 6.275471210479736 74.48889923095703 3.1134848594665527
1739424893982198987 6.176009654998779 74.45230102539062 3.1109495162963867
1739424894042536021 6.121536731719971 74.4514389038086 3.109570026397705
1739424894103015676 6.062166213989258 74.4476318359375 3.1065127849578857
1739424894163313674 5.996756553649902 74.44054412841797 3.1092123985290527
1739424894224496054 5.935096740722656 74.43058013916016 3.1239442825317383
1739424894284950109 5.864071369171143 74.47511291503906 -3.1297028064727783
1739424894345255466 5.816633701324463 74.46955871582031 -3.1085445880889893
1739424894405728817 5.764768123626709 74.46529388427734 -3.0757598876953125
1739424894445964985 5.708532333374023 74.45999908447266 -3.0374996662139893
1739424894527070832 5.64451265335083 74.45295715332031 -2.9985222816467285
1739424894567508912 5.604574203491211 74.38451385498047 -2.92387056350708
1739424894647923938 5.558825492858887 74.3744888305664 -2.8751306533813477
1739424894689078822 5.509761333465576 74.35922241210938 -2.8212056159973145
1739424894749347797 5.457198619842529 74.34019470214844 -2.765458345413208
1739424894829895713 5.451737880706787 74.24430084228516 -2.688396692276001
1739424894870211366 5.397261619567871 74.21556854248047 -2.6302170753479004
1739424894930512179 5.358780384063721 74.19129943847656 -2.578392505645752
1739424894991699935 5.319698810577393 74.16320037841797 -2.5195789337158203
1739424895051987120 5.280407428741455 74.12765502929688 -2.461257219314575
1739424895132986800 5.185279846191406 74.02410888671875 -2.3738324642181396
1739424895173312439 5.200718879699707 73.85305786132812 -2.335475444793701
1739424895233553099 5.16985559463501 73.81330108642578 -2.2776241302490234
1739424895294412167 5.14755916595459 73.7766342163086 -2.2276883125305176
1739424895354710584 5.152209758758545 73.74603271484375 -2.1580963134765625
1739424895415561620 5.132054805755615 73.69922637939453 -2.1078405380249023
1739424895475855398 5.067905902862549 73.7439956665039 -2.0626347064971924
1739424895536742945 5.049475193023682 73.69058990478516 -2.0178029537200928
1739424895597152686 5.016694068908691 73.65599060058594 -1.9780280590057373
1739424895657452703 5.005123615264893 73.60958099365234 -1.9393205642700195
1739424895718275837 4.994113445281982 73.5654296875 -1.9130109548568726
1739424895778563950 4.956613063812256 73.5724868774414 -1.9184337854385376
1739424895838950588 4.945171356201172 73.5116958618164 -1.9036492109298706
1739424895899348682 4.932740688323975 73.45047760009766 -1.893516182899475
1739424895959632412 4.919124126434326 73.3956069946289 -1.8862206935882568
1739424896020572470 4.9051408767700195 73.34320831298828 -1.8850984573364258
1739424896080870155 4.794327735900879 73.4190444946289 -1.911569595336914
1739424896141250077 4.770570278167725 73.35973358154297 -1.9128265380859375
1739424896201641742 4.743061065673828 73.29246520996094 -1.913053035736084
1739424896261917604 4.716999530792236 73.2325668334961 -1.9110709428787231
1739424896323184885 4.691766262054443 73.17646789550781 -1.9123002290725708
1739424896383461899 4.6659698486328125 73.12578582763672 -1.9287629127502441
1739424896443887387 4.638615131378174 73.0679702758789 -1.9284415245056152
1739424896504367113 4.604124546051025 72.99557495117188 -1.9311366081237793
1739424896564671710 4.5683183670043945 72.9234848022461 -1.9322621822357178
1739424896626105096 4.537718296051025 72.856689453125 -1.9278274774551392
1739424896686391358 4.557005882263184 72.73538208007812 -1.922228455543518
1739424896746829678 4.530637264251709 72.67321014404297 -1.9255834817886353
1739424896807298460 4.504612445831299 72.60852813720703 -1.9259246587753296
1739424896867635568 4.477534294128418 72.54082489013672 -1.9245020151138306
1739424896928756710 4.449616432189941 72.46807098388672 -1.9218952655792236
1739424896989105977 4.457613468170166 72.40426635742188 -1.9276046752929688
1739424897029405509 4.433645725250244 72.34717559814453 -1.9268724918365479
1739424897089792442 4.412073135375977 72.28607940673828 -1.9248656034469604
1739424897170147933 4.383575439453125 72.22383117675781 -1.9240880012512207
1739424897231029888 4.351860046386719 72.14633178710938 -1.9150357246398926
1739424897271267215 4.325214862823486 72.07244873046875 -1.8929542303085327
1739424897331894171 4.352760314941406 71.94705200195312 -1.8657143115997314
1739424897392180245 4.330917835235596 71.88661193847656 -1.8425471782684326
1739424897453002778 4.304366111755371 71.82080078125 -1.8206210136413574
1739424897513417326 4.387605667114258 71.79183197021484 -1.8039271831512451
1739424897573691816 4.360262393951416 71.71756744384766 -1.79489266872406
1739424897634076414 4.3355631828308105 71.64537811279297 -1.7716574668884277
1739424897694880004 4.320653438568115 71.58045959472656 -1.7468279600143433
1739424897755168029 4.3072357177734375 71.51480102539062 -1.7336788177490234
1739424897815678894 4.255246162414551 71.37871551513672 -1.719907522201538
1739424897875994310 4.246265411376953 71.2835693359375 -1.7193421125411987
1739424897937534224 4.24037504196167 71.20899200439453 -1.7177258729934692
1739424897997850184 4.196532249450684 71.0796890258789 -1.7320436239242554
1739424898058323486 4.189250946044922 71.00732421875 -1.7284377813339233
1739424898118845618 4.1806416511535645 70.93364715576172 -1.7266173362731934
1739424898179187597 4.169443130493164 70.8529281616211 -1.7265952825546265
1739424898240120113 4.158774375915527 70.77072143554688 -1.726427674293518
1739424898300416878 4.185442924499512 70.78955078125 -1.7226874828338623
1739424898360898532 4.171518325805664 70.71683502197266 -1.721463918685913
1739424898421386105 4.1579060554504395 70.64651489257812 -1.7175312042236328
1739424898481680822 4.138428688049316 70.56255340576172 -1.7210772037506104
1739424898542592124 4.117775917053223 70.4778823852539 -1.72423255443573
1739424898602905464 4.102242946624756 70.3587646484375 -1.7304787635803223
1739424898663370478 4.087135314941406 70.28682708740234 -1.7272404432296753
1739424898723858947 4.073531150817871 70.21406555175781 -1.7294467687606812
1739424898784165024 4.062830924987793 70.14717864990234 -1.7326555252075195
1739424898825500712 4.051519393920898 70.06945037841797 -1.731364130973816
1739424898885959103 4.040250778198242 69.9886245727539 -1.7287389039993286
1739424898966927695 4.062876224517822 69.86518096923828 -1.7255444526672363
1739424899007474613 4.053021430969238 69.7903060913086 -1.7271784543991089
1739424899087889920 4.042172908782959 69.72620391845703 -1.7256077527999878
1739424899128819322 4.0300116539001465 69.65371704101562 -1.7261831760406494
1739424899209218437 4.052311897277832 69.55367279052734 -1.7279720306396484
1739424899269570723 4.037023544311523 69.4581298828125 -1.7304747104644775
1739424899309890388 4.025688171386719 69.38057708740234 -1.7260655164718628
1739424899370175253 4.015422821044922 69.3106689453125 -1.7255183458328247
1739424899451084909 4.005611896514893 69.24375915527344 -1.7283494472503662
1739424899511443531 4.050903797149658 69.10250091552734 -1.718597173690796
1739424899571746156 4.0387349128723145 69.01422119140625 -1.7177811861038208
1739424899632609879 4.02639102935791 68.93983459472656 -1.7184661626815796
1739424899712968323 4.100064754486084 68.76094055175781 -1.699843168258667
1739424899753312851 4.088064193725586 68.69255828857422 -1.6974315643310547
1739424899813689009 4.073369979858398 68.61370086669922 -1.6978148221969604
1739424899873974034 4.060683727264404 68.52945709228516 -1.701183557510376
1739424899934810302 4.044198989868164 68.4400405883789 -1.701930046081543
1739424899995103359 4.033025741577148 68.35877227783203 -1.69807767868042
1739424900055529853 4.0127739906311035 68.18766784667969 -1.697309136390686
1739424900115815746 4.006984710693359 68.1215591430664 -1.7008029222488403
1739424900176656690 4.003257751464844 68.05043029785156 -1.7007461786270142
1739424900237050386 4.035752296447754 67.96517181396484 -1.6930335760116577
1739424900297325175 4.031979560852051 67.88667297363281 -1.6914113759994507
1739424900357753526 4.027469158172607 67.8147964477539 -1.6938438415527344
1739424900418686371 4.018555164337158 67.74486541748047 -1.6934787034988403
1739424900478950216 4.009580612182617 67.67481231689453 -1.6898226737976074
1739424900539389767 4.0735979080200195 67.56343078613281 -1.6914606094360352
1739424900599910467 4.057559967041016 67.4817886352539 -1.6950770616531372
1739424900661495734 4.043510913848877 67.40535736083984 -1.6951935291290283
1739424900721783483 4.067431449890137 67.29602813720703 -1.689672827720642
1739424900782197243 4.0602498054504395 67.23321533203125 -1.6895880699157715
1739424900842636154 4.053635597229004 67.1744613647461 -1.6925262212753296
1739424900902934174 4.04815149307251 67.11183166503906 -1.6935867071151733
1739424900963912776 4.043389797210693 67.03773498535156 -1.690698266029358
1739424901024236557 4.079744338989258 66.95347595214844 -1.690861463546753
1739424901084657808 4.074169635772705 66.8953857421875 -1.6928719282150269
1739424901124986150 4.066180229187012 66.833251953125 -1.6943163871765137
1739424901185322092 4.0589447021484375 66.78196716308594 -1.6907552480697632
1739424901246368280 4.0493974685668945 66.71913146972656 -1.690017819404602
1739424901326717967 4.045401573181152 66.60528564453125 -1.6964832544326782
1739424901387137682 4.032447814941406 66.53202819824219 -1.7015964984893799
1739424901447545910 4.023464202880859 66.46941375732422 -1.6980535984039307
1739424901487762672 4.013587951660156 66.40953826904297 -1.6943899393081665
1739424901568699281 4.004714012145996 66.34880828857422 -1.6955959796905518
1739424901608897899 3.9950764179229736 66.28694152832031 -1.6974401473999023
1739424901669312495 4.008894443511963 66.23590087890625 -1.6998977661132812
1739424901729628150 3.997466564178467 66.1586685180664 -1.6984490156173706
1739424901790580261 3.9863264560699463 66.09136199951172 -1.6980594396591187
1739424901851025032 3.9876885414123535 66.03069305419922 -1.7005492448806763
1739424901911319824 3.9772634506225586 65.9693374633789 -1.7004417181015015
1739424901971697461 3.966423273086548 65.90852355957031 -1.7007489204406738
1739424902032493131 3.9556331634521484 65.83624267578125 -1.7022652626037598
1739424902092767864 3.944892406463623 65.7623062133789 -1.7050213813781738
1739424902153237789 4.007926940917969 65.62747192382812 -1.7033029794692993
1739424902233588857 4.000436782836914 65.56616973876953 -1.7008600234985352
1739424902274403583 3.991797924041748 65.50038146972656 -1.7043648958206177
1739424902334665708 4.006895542144775 65.44551849365234 -1.6982691287994385
1739424902395051060 3.9980483055114746 65.36534881591797 -1.69648277759552
1739424902455474459 3.9897098541259766 65.2901840209961 -1.6942206621170044
1739424902515771207 3.9788005352020264 65.22322845458984 -1.6965808868408203
1739424902576577951 3.9686834812164307 65.15867614746094 -1.6973992586135864
1739424902636989287 4.040672779083252 65.08563232421875 -1.692579746246338
1739424902697254932 4.025020122528076 65.01556396484375 -1.692722201347351
1739424902757701594 4.009972095489502 64.94340515136719 -1.6957221031188965
1739424902838069877 3.995391368865967 64.87024688720703 -1.6977826356887817
1739424902879630655 3.983513116836548 64.8042221069336 -1.6930965185165405
1739424902939890252 4.001961708068848 64.76319885253906 -1.689773678779602
1739424903000294900 3.9932916164398193 64.70247650146484 -1.692665696144104
1739424903060715742 3.9854025840759277 64.63497924804688 -1.6925164461135864
1739424903121015757 3.976458787918091 64.55461120605469 -1.6902438402175903
1739424903181852232 3.9681575298309326 64.48773193359375 -1.6899410486221313
1739424903244508767 3.9922051429748535 64.4400405883789 -1.6905680894851685
1739424903305007879 3.983989715576172 64.38587188720703 -1.690687894821167
1739424903345311171 3.975482940673828 64.32828521728516 -1.6902663707733154
1739424903425627717 3.9665091037750244 64.26256561279297 -1.691222906112671
1739424903487370846 3.955761194229126 64.18575286865234 -1.6961300373077393
1739424903527592413 3.949373245239258 64.12259674072266 -1.7014868259429932
1739424903588007208 3.9352433681488037 64.04524993896484 -1.7264420986175537
1739424903648418259 3.9297659397125244 63.99180603027344 -1.7533406019210815
1739424903708815615 3.92210054397583 63.928741455078125 -1.7903786897659302
1739424903809876825 3.912877082824707 63.85613250732422 -1.82454252243042
1739424903830006759 3.9180099964141846 63.869667053222656 -1.8951184749603271
1739424903910574752 3.9034531116485596 63.82622528076172 -1.9375851154327393
1739424903971654578 3.8804187774658203 63.77981185913086 -1.9865361452102661
1739424904011860690 3.8527863025665283 63.73822021484375 -2.027360200881958
1739424904072729391 3.78556489944458 63.67483901977539 -2.082911968231201
1739424904133001987 3.757767677307129 63.68929672241211 -2.115079402923584
1739424904213523363 3.6928372383117676 63.6352424621582 -2.1562066078186035
1739424904254404267 3.6415293216705322 63.591312408447266 -2.1847190856933594
1739424904314699711 3.5946643352508545 63.55219650268555 -2.2054004669189453
1739424904375127181 3.528535842895508 63.501529693603516 -2.2230427265167236
1739424904435424352 3.488765001296997 63.46575927734375 -2.2321486473083496
1739424904495849838 3.441498279571533 63.423465728759766 -2.2370471954345703
1739424904556149633 3.389016628265381 63.37559509277344 -2.23922061920166
1739424904617085628 3.3432164192199707 63.32967758178711 -2.236570119857788
1739424904677495467 3.3338088989257812 63.29971694946289 -2.220906972885132
1739424904737781375 3.301835536956787 63.25828170776367 -2.2053933143615723
1739424904798426757 3.271702766418457 63.216461181640625 -2.1840760707855225
1739424904858810005 3.2390711307525635 63.164737701416016 -2.1554951667785645
1739424904919100328 3.2025604248046875 63.09891891479492 -2.120932102203369
1739424904979906536 3.171513319015503 63.038700103759766 -2.0891504287719727
1739424905040195198 3.105464458465576 62.984832763671875 -2.03903865814209
1739424905100575057 3.0846354961395264 62.9293327331543 -2.00534987449646
1739424905160870472 3.0668203830718994 62.873985290527344 -1.9812284708023071
1739424905221790056 3.0502567291259766 62.812828063964844 -1.9625264406204224
1739424905282375412 3.035956382751465 62.73260498046875 -1.9470582008361816
1739424905342717385 3.0216267108917236 62.664451599121094 -1.9290642738342285
1739424905383160996 3.0070605278015137 62.593875885009766 -1.9164741039276123
1739424905463584108 2.995159387588501 62.53959274291992 -1.9100093841552734
1739424905525024824 2.9832088947296143 62.486305236816406 -1.9072638750076294
1739424905585614820 2.9688751697540283 62.42035675048828 -1.9106216430664062
1739424905625870407 2.952045202255249 62.349571228027344 -1.9143531322479248
1739424905707185870 2.9368772506713867 62.28633499145508 -1.9139606952667236
1739424905767542914 2.922781229019165 62.22858810424805 -1.9152462482452393
1739424905809249230 2.906543254852295 62.17808151245117 -1.928398847579956
1739424905869707135 2.8912172317504883 62.09941864013672 -1.9514788389205933
1739424905930035381 2.861551284790039 62.02499008178711 -1.979924201965332
1739424905990550531 2.8351621627807617 61.96414566040039 -2.0059800148010254
1739424906050836797 2.8047919273376465 61.90523147583008 -2.044902801513672
1739424906112574914 2.7745649814605713 61.85485076904297 -2.0829648971557617
1739424906172933051 2.776615858078003 61.741207122802734 -2.1367921829223633
1739424906233579336 2.7362470626831055 61.692108154296875 -2.1663575172424316
1739424906295304493 2.683375835418701 61.63128662109375 -2.1899309158325195
1739424906355582473 2.662177801132202 61.56721496582031 -2.207408905029297
1739424906436559841 2.616088390350342 61.51314163208008 -2.2203469276428223
1739424906476980672 2.576603889465332 61.46523666381836 -2.2284746170043945
1739424906537306585 2.5398271083831787 61.42101287841797 -2.232635021209717
1739424906598832966 2.495316743850708 61.36640167236328 -2.2320194244384766
1739424906659123009 2.4467406272888184 61.30742645263672 -2.230119228363037
1739424906719677201 2.3229947090148926 61.20720291137695 -2.2596516609191895
1739424906780236418 2.288362741470337 61.16408157348633 -2.2606258392333984
1739424906840781651 2.252044439315796 61.12047576904297 -2.261824607849121
1739424906902372670 2.2169137001037598 61.07572555541992 -2.261066436767578
1739424906962765525 2.1792140007019043 61.031192779541016 -2.2582170963287354
1739424907023231050 2.0964391231536865 60.95127868652344 -2.2092511653900146
1739424907083897818 2.0645523071289062 60.901424407958984 -2.1880767345428467
1739424907144506861 2.0338938236236572 60.854671478271484 -2.1562938690185547
1739424907205802502 2.0102529525756836 60.8157844543457 -2.1283750534057617
1739424907246007919 1.979110836982727 60.762420654296875 -2.088942050933838
1739424907326547325 1.9919356107711792 60.6347770690918 -2.0045695304870605
1739424907366772741 1.9608749151229858 60.570743560791016 -1.9708452224731445
1739424907427628943 1.9336634874343872 60.5100212097168 -1.9485622644424438
1739424907508107775 1.9432910680770874 60.56787109375 -1.941924810409546
1739424907568434172 1.9278658628463745 60.51640701293945 -1.9185503721237183
1739424907629098828 1.9125927686691284 60.461368560791016 -1.9057446718215942
1739424907669319029 1.9006006717681885 60.4002799987793 -1.902380108833313
1739424907730234012 1.892971396446228 60.336265563964844 -1.9013309478759766
1739424907790877965 1.8908259868621826 60.22865676879883 -1.918502926826477
1739424907851180523 1.8793323040008545 60.16633605957031 -1.9170563220977783
1739424907911604165 1.8666212558746338 60.10735321044922 -1.9153975248336792
1739424907971893603 1.8522473573684692 60.0458984375 -1.9128928184509277
1739424908033309114 1.8377680778503418 59.98785400390625 -1.902389645576477
1739424908113871691 1.8449227809906006 59.93373107910156 -1.886933445930481
1739424908154127989 1.8259050846099854 59.87118148803711 -1.8662004470825195
1739424908214581425 1.8123314380645752 59.81403732299805 -1.8488290309906006
1739424908274910034 1.7961761951446533 59.7593879699707 -1.8347208499908447
1739424908336025301 1.7782008647918701 59.70440673828125 -1.8220345973968506
1739424908396443699 1.7905478477478027 59.529327392578125 -1.7917110919952393
1739424908456766804 1.7700716257095337 59.45629119873047 -1.7815593481063843
1739424908517248495 1.754626989364624 59.39008712768555 -1.7639092206954956
1739424908577621742 1.74116051197052 59.32920455932617 -1.7477401494979858
1739424908638873964 1.7285810708999634 59.263912200927734 -1.7393437623977661
1739424908699322025 1.7143759727478027 59.25251770019531 -1.7260349988937378
1739424908759624298 1.702121376991272 59.176361083984375 -1.7270386219024658
1739424908820015849 1.6904600858688354 59.095584869384766 -1.7272412776947021
1739424908880319146 1.6787399053573608 59.02815246582031 -1.7289681434631348
1739424908941121465 1.6686947345733643 58.96312713623047 -1.7286194562911987
1739424909001509304 1.6598565578460693 58.88963317871094 -1.7296501398086548
1739424909061846812 1.6464548110961914 58.8271369934082 -1.7297688722610474
1739424909122227262 1.6316696405410767 58.75352478027344 -1.73239266872406
1739424909182517060 1.6149648427963257 58.67144012451172 -1.7351226806640625
1739424909243405620 1.6045420169830322 58.60618209838867 -1.7276928424835205
1739424909303777046 1.6089706420898438 58.569725036621094 -1.7053258419036865
1739424909364127994 1.5999835729599 58.51128387451172 -1.6924750804901123
1739424909424617752 1.5926836729049683 58.452613830566406 -1.6791006326675415
1739424909464830470 1.582887053489685 58.38039779663086 -1.6601804494857788
1739424909545812429 1.5735440254211426 58.31141662597656 -1.6391355991363525
1739424909586025403 1.614301085472107 58.272090911865234 -1.6039154529571533
1739424909646449116 1.6128724813461304 58.21309280395508 -1.5947972536087036
1739424909726983284 1.61089289188385 58.155967712402344 -1.5928820371627808
1739424909767282590 1.6092808246612549 58.09474563598633 -1.59441339969635
1739424909848617816 1.6115082502365112 58.021610260009766 -1.5960088968276978
1739424909888852357 1.6142350435256958 57.9378662109375 -1.5968191623687744
1739424909969530840 1.611998438835144 57.804134368896484 -1.5992646217346191
1739424910030134547 1.6117557287216187 57.742401123046875 -1.5987451076507568
1739424910090467355 1.6108989715576172 57.67752456665039 -1.600771188735962
1739424910131730117 1.6096999645233154 57.611778259277344 -1.6005795001983643
1739424910192388160 1.6059494018554688 57.53562545776367 -1.5996729135513306
1739424910252939968 1.6174482107162476 57.38867950439453 -1.6140203475952148
1739424910333718100 1.6127139329910278 57.3209228515625 -1.6149626970291138
1739424910394068347 1.6061697006225586 57.24955749511719 -1.6148879528045654
1739424910455583159 1.601973295211792 57.20043182373047 -1.6137374639511108
1739424910495798887 1.6021863222122192 57.1273307800293 -1.6204955577850342
1739424910556560319 1.5939066410064697 57.05620193481445 -1.6233769655227661
1739424910617004323 1.5864139795303345 56.980308532714844 -1.6242635250091553
1739424910677318796 1.5796704292297363 56.90534591674805 -1.62026047706604
1739424910738461398 1.576616644859314 56.84854507446289 -1.618538498878479
1739424910798719201 1.587969422340393 56.818660736083984 -1.6256448030471802
1739424910859104614 1.5831050872802734 56.74562072753906 -1.6252288818359375
1739424910919454574 1.5794448852539062 56.66750717163086 -1.6227561235427856
1739424910980309410 1.5763334035873413 56.59139633178711 -1.6205570697784424
1739424911040854277 1.579261064529419 56.51795959472656 -1.6183892488479614
1739424911101166609 1.5748631954193115 56.45915985107422 -1.6183319091796875
1739424911161763475 1.5706907510757446 56.398895263671875 -1.6160401105880737
1739424911222089599 1.5655597448349 56.332942962646484 -1.6170848608016968
1739424911283651517 1.5592100620269775 56.25020980834961 -1.6209467649459839
1739424911344423608 1.5837138891220093 56.14664077758789 -1.6210554838180542
1739424911404842241 1.579770565032959 56.07925033569336 -1.6173163652420044
1739424911465946736 1.5767772197723389 56.01656723022461 -1.6166481971740723
1739424911526262236 1.573243260383606 55.95319366455078 -1.6198538541793823
1739424911567317199 1.5704615116119385 55.876705169677734 -1.618382453918457
1739424911627751255 1.57907235622406 55.71323013305664 -1.6200917959213257
1739424911688078403 1.5759549140930176 55.641353607177734 -1.619135856628418
1739424911748554697 1.573746919631958 55.57538986206055 -1.620255708694458
1739424911808905108 1.56913423538208 55.513771057128906 -1.6182799339294434
1739424911871281332 1.5653839111328125 55.45083236694336 -1.6183079481124878
1739424911931661342 1.5663537979125977 55.31510925292969 -1.6151318550109863
1739424911992093382 1.5625406503677368 55.23324966430664 -1.6193512678146362
1739424912052500274 1.5614081621170044 55.159847259521484 -1.6168853044509888
1739424912112771875 1.5589213371276855 55.092933654785156 -1.6142220497131348
1739424912173628831 1.5582547187805176 55.022727966308594 -1.6160670518875122
1739424912234361824 1.5585155487060547 54.96553421020508 -1.6147609949111938
1739424912294653873 1.5575937032699585 54.88671875 -1.6137067079544067
1739424912355048254 1.5571712255477905 54.806182861328125 -1.6108813285827637
1739424912435678912 1.554114818572998 54.731666564941406 -1.6127262115478516
1739424912476540478 1.5519517660140991 54.667015075683594 -1.6134711503982544
1739424912536984009 1.5590147972106934 54.45039367675781 -1.6091625690460205
1739424912597277273 1.5530009269714355 54.38186264038086 -1.6089377403259277
1739424912657892414 1.5469340085983276 54.30391311645508 -1.6108571290969849
1739424912718245645 1.5410854816436768 54.22441101074219 -1.6145440340042114
1739424912780187073 1.5365289449691772 54.15302658081055 -1.6104401350021362
1739424912840733608 1.5376152992248535 54.1303596496582 -1.60284423828125
1739424912901031928 1.5353103876113892 54.06348419189453 -1.6062625646591187
