time linear_x linear_y linear_z angular_x angular_y angular_z
1739424894122316159 0.9213159680366516 0.0 0.0 0.0 0.0 0.4063824415206909
1739424894138981862 0.9213159680366516 0.0 0.0 0.0 0.0 0.45611363649368286
1739424894155656076 0.9213159680366516 0.0 0.0 0.0 0.0 0.45792675018310547
1739424894172342355 0.9213159680366516 0.0 0.0 0.0 0.0 0.49479347467422485
1739424894188987098 0.9242861270904541 0.0 0.0 0.0 0.0 0.49660658836364746
1739424894205659041 0.9242861270904541 0.0 0.0 0.0 0.0 0.542668342590332
1739424894222317128 0.9242861270904541 0.0 0.0 0.0 0.0 0.6071203351020813
1739424894238983119 0.9419683218002319 0.0 0.0 0.0 0.0 0.6439870595932007
1739424894255655286 0.9419683218002319 0.0 0.0 0.0 0.0 0.7194905281066895
1739424894272324605 0.9419683218002319 0.0 0.0 0.0 0.0 0.7563139796257019
1739424894290961497 0.9419683218002319 0.0 0.0 0.0 0.0 0.8079015016555786
1739424894305652459 0.9419683218002319 0.0 0.0 0.0 0.0 0.8447250127792358
1739424894322318866 0.9419683218002319 0.0 0.0 0.0 0.0 0.8465812802314758
1739424894339029815 0.9419683218002319 0.0 0.0 0.0 0.0 0.8834048509597778
1739424894355655039 0.9419683218002319 0.0 0.0 0.0 0.0 0.8852611184120178
1739424894372309735 0.9419683218002319 0.0 0.0 0.0 0.0 0.8852611184120178
1739424894388989549 0.9419683218002319 0.0 0.0 0.0 0.0 0.8963125348091125
1739424894405642101 0.9419683218002319 0.0 0.0 0.0 0.0 0.8963125348091125
1739424894422308924 0.9419683218002319 0.0 0.0 0.0 0.0 0.8963125348091125
1739424894438974691 0.9419683218002319 0.0 0.0 0.0 0.0 0.8963125348091125
1739424894455644713 0.9419683218002319 0.0 0.0 0.0 0.0 0.8963125348091125
1739424894472314032 0.9419683218002319 0.0 0.0 0.0 0.0 0.8963125348091125
1739424894488980919 0.9419683218002319 0.0 0.0 0.0 0.0 0.8963125348091125
1739424894505641822 0.9419683218002319 0.0 0.0 0.0 0.0 0.8963125348091125
1739424894522321349 0.9419683218002319 0.0 0.0 0.0 0.0 0.9073638916015625
1739424894538981612 0.9419683218002319 0.0 0.0 0.0 0.0 0.9202714562416077
1739424894555658162 0.9596505165100098 0.0 0.0 0.0 0.0 0.9202714562416077
1739424894572314426 0.9596505165100098 0.0 0.0 0.0 0.0 0.9202714562416077
1739424894588974113 0.9596505165100098 0.0 0.0 0.0 0.0 0.9202714562416077
1739424894605641160 0.9596505165100098 0.0 0.0 0.0 0.0 0.9202714562416077
1739424894622332366 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894638975637 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894655641564 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894672348130 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894688973674 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894705766796 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894722343543 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894738981151 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894755650757 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894772320972 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894789290536 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894805671225 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894822329633 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894839020231 0.9596505165100098 0.0 0.0 0.0 0.0 0.933135986328125
1739424894855666446 0.9596505165100098 0.0 0.0 0.0 0.0 0.9460437297821045
1739424894872321526 0.9596505165100098 0.0 0.0 0.0 0.0 0.9460437297821045
1739424894888996476 0.9596505165100098 0.0 0.0 0.0 0.0 0.9460437297821045
1739424894905671971 0.9596505165100098 0.0 0.0 0.0 0.0 0.9460437297821045
1739424894922335402 0.9596505165100098 0.0 0.0 0.0 0.0 0.9460437297821045
1739424894938990225 0.9596505165100098 0.0 0.0 0.0 0.0 0.9460437297821045
1739424894955675191 0.9596505165100098 0.0 0.0 0.0 0.0 0.9460437297821045
1739424894972343646 0.9596505165100098 0.0 0.0 0.0 0.0 0.9460437297821045
1739424894988976039 0.9596505165100098 0.0 0.0 0.0 0.0 0.9460437297821045
1739424895008707833 0.9596505165100098 0.0 0.0 0.0 0.0 0.9423742294311523
1739424895023669602 0.9596505165100098 0.0 0.0 0.0 0.0 0.9313228726387024
1739424895039699554 0.9802336692810059 0.0 0.0 0.0 0.0 0.9313228726387024
1739424895055899868 0.9802336692810059 0.0 0.0 0.0 0.0 0.9313228726387024
1739424895072340748 0.9802336692810059 0.0 0.0 0.0 0.0 0.9313228726387024
1739424895088978869 0.9802336692810059 0.0 0.0 0.0 0.0 0.9313228726387024
1739424895105670844 0.9802336692810059 0.0 0.0 0.0 0.0 0.9313228726387024
1739424895122555260 0.9802336692810059 0.0 0.0 0.0 0.0 0.9184152483940125
1739424895139222532 0.9832037091255188 0.0 0.0 0.0 0.0 0.9184152483940125
1739424895155784304 0.9832037091255188 0.0 0.0 0.0 0.0 0.9184152483940125
1739424895172315165 0.9832037091255188 0.0 0.0 0.0 0.0 0.9184152483940125
1739424895188983621 0.9861738085746765 0.0 0.0 0.0 0.0 0.9184152483940125
1739424895205647917 0.9861738085746765 0.0 0.0 0.0 0.0 0.9073638916015625
1739424895222314549 0.9861738085746765 0.0 0.0 0.0 0.0 0.8944562077522278
1739424895238973533 0.9861738085746765 0.0 0.0 0.0 0.0 0.8944562077522278
1739424895255648165 0.9861738085746765 0.0 0.0 0.0 0.0 0.8815916776657104
1739424895272307597 0.9861738085746765 0.0 0.0 0.0 0.0 0.8815916776657104
1739424895288996308 0.9861738085746765 0.0 0.0 0.0 0.0 0.8815916776657104
1739424895305660124 0.9861738085746765 0.0 0.0 0.0 0.0 0.8815916776657104
1739424895322310757 0.9861738085746765 0.0 0.0 0.0 0.0 0.8815916776657104
1739424895338972973 0.9861738085746765 0.0 0.0 0.0 0.0 0.8815916776657104
1739424895355646868 0.9861738085746765 0.0 0.0 0.0 0.0 0.8686840534210205
1739424895372311356 0.9861738085746765 0.0 0.0 0.0 0.0 0.8686840534210205
1739424895388981956 0.9861738085746765 0.0 0.0 0.0 0.0 0.8079015016555786
1739424895407769916 1.0038560628890991 0.0 0.0 0.0 0.0 0.7526446580886841
1739424895423753086 1.0038560628890991 0.0 0.0 0.0 0.0 0.7415932416915894
1739424895439785406 1.0038560628890991 0.0 0.0 0.0 0.0 0.70658278465271
1739424895455648036 1.0038560628890991 0.0 0.0 0.0 0.0 0.70658278465271
1739424895472447943 1.021538257598877 0.0 0.0 0.0 0.0 0.669759213924408
1739424895489165293 1.021538257598877 0.0 0.0 0.0 0.0 0.581348180770874
1739424895505768823 1.021538257598877 0.0 0.0 0.0 0.0 0.5316169857978821
1739424895522397345 1.042121410369873 0.0 0.0 0.0 0.0 0.3547949492931366
1739424895539002347 1.0598036050796509 0.0 0.0 0.0 0.0 0.26638397574424744
1739424895555665971 1.0804557800292969 0.0 0.0 0.0 0.0 0.19269372522830963
1739424895572363226 1.1423436403274536 0.0 0.0 0.0 0.0 0.15401390194892883
1739424895589002627 1.1453137397766113 0.0 0.0 0.0 0.0 0.1411494016647339
1739424895605663435 1.1453137397766113 0.0 0.0 0.0 0.0 0.07851053774356842
1739424895622346162 1.1629959344863892 0.0 0.0 0.0 0.0 0.0656028762459755
1739424895639730591 1.1629959344863892 0.0 0.0 0.0 0.0 0.0
1739424895655655331 1.1629959344863892 0.0 0.0 0.0 0.0 0.0
1739424895672343882 1.1629959344863892 0.0 0.0 0.0 0.0 0.0
1739424895688983763 1.1629959344863892 0.0 0.0 0.0 0.0 0.0
1739424895705645340 1.1629959344863892 0.0 0.0 0.0 0.0 0.0
1739424895722312612 1.1629959344863892 0.0 0.0 0.0 0.0 0.0
1739424895738979083 1.1629959344863892 0.0 0.0 0.0 0.0 0.0
1739424895755658291 1.1629959344863892 0.0 0.0 0.0 0.0 0.0
1739424895772333179 1.180678129196167 0.0 0.0 0.0 0.0 0.0
1739424895789076576 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424895805965791 1.201261281967163 0.0 0.0 0.0 0.0 0.0
1739424895822351090 1.2219135761260986 0.0 0.0 0.0 0.0 0.0
1739424895838994715 1.2425657510757446 0.0 0.0 0.0 0.0 0.0
1739424895855682498 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424895872330826 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424895888988627 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424895905656763 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424895922327938 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424895938982059 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424895955739695 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424895972337978 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424895988988898 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424896005682697 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424896022324659 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424896039350511 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424896055684260 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424896072710176 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424896089043637 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424896105817402 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424896122355240 1.2602479457855225 0.0 0.0 0.0 0.0 0.0
1739424896139038737 1.280831217765808 0.0 0.0 0.0 0.0 0.0
1739424896155652540 1.280831217765808 0.0 0.0 0.0 0.0 0.0
1739424896172324996 1.280831217765808 0.0 0.0 0.0 0.0 0.0
1739424896188983118 1.280831217765808 0.0 0.0 0.0 0.0 0.0
1739424896205648535 1.280831217765808 0.0 0.0 0.0 0.0 0.0
1739424896222313440 1.280831217765808 0.0 0.0 0.0 0.0 0.0
1739424896238993928 1.3014835119247437 0.0 0.0 0.0 0.0 0.0
1739424896255660721 1.3014835119247437 0.0 0.0 0.0 0.0 0.0
1739424896272325626 1.3221356868743896 0.0 0.0 0.0 0.0 0.0
1739424896289003811 1.3427189588546753 0.0 0.0 0.0 0.0 0.0
1739424896305653485 1.3427189588546753 0.0 0.0 0.0 0.0 0.0
1739424896322315286 1.3427189588546753 0.0 0.0 0.0 0.0 0.0
1739424896338976095 1.3427189588546753 0.0 0.0 0.0 0.0 0.0
1739424896355647720 1.3427189588546753 0.0 0.0 0.0 0.0 0.0
1739424896372324976 1.3427189588546753 0.0 0.0 0.0 0.0 0.0
1739424896388984250 1.3427189588546753 0.0 0.0 0.0 0.0 0.0
1739424896405654434 1.3427189588546753 0.0 0.0 0.0 0.0 0.0
1739424896422449351 1.345689058303833 0.0 0.0 0.0 0.0 0.0
1739424896438984245 1.345689058303833 0.0 0.0 0.0 0.0 0.0
1739424896455824983 1.345689058303833 0.0 0.0 0.0 0.0 0.0
1739424896472382148 1.345689058303833 0.0 0.0 0.0 0.0 0.0
1739424896488987471 1.345689058303833 0.0 0.0 0.0 0.0 0.0
1739424896505648281 1.345689058303833 0.0 0.0 0.0 0.0 0.0
1739424896522327937 1.345689058303833 0.0 0.0 0.0 0.0 0.0
1739424896538987434 1.345689058303833 0.0 0.0 0.0 0.0 0.0
1739424896555707121 1.345689058303833 0.0 0.0 0.0 0.0 0.0
1739424896572344284 1.345689058303833 0.0 0.0 0.0 0.0 0.0
1739424896592300456 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896605643599 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896622304920 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896638978241 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896655649162 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896672313395 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896688964700 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896705661188 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896722306414 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896738991446 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896755647008 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896772323752 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896788985714 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896805662778 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896822312708 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896839003180 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896855775089 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896872554358 1.3338778018951416 0.0 0.0 0.0 0.0 0.0
1739424896892705531 1.3191657066345215 0.0 0.0 0.0 0.0 0.0
1739424896905668272 1.3191657066345215 0.0 0.0 0.0 0.0 0.0
1739424896922341113 1.3191657066345215 0.0 0.0 0.0 0.0 0.0
1739424896938987554 1.3191657066345215 0.0 0.0 0.0 0.0 0.0
1739424896955652652 1.3191657066345215 0.0 0.0 0.0 0.0 0.0
1739424896972328692 1.3191657066345215 0.0 0.0 0.0 0.0 0.028779344633221626
1739424896989003453 1.3191657066345215 0.0 0.0 0.0 0.0 0.1411494016647339
1739424897005668358 1.3191657066345215 0.0 0.0 0.0 0.0 0.17982922494411469
1739424897023888405 1.3191657066345215 0.0 0.0 0.0 0.0 0.2921561300754547
1739424897038981531 1.3191657066345215 0.0 0.0 0.0 0.0 0.2921561300754547
1739424897055680484 1.3191657066345215 0.0 0.0 0.0 0.0 0.3547949492931366
1739424897072331278 1.3191657066345215 0.0 0.0 0.0 0.0 0.3934747576713562
1739424897088993145 1.3191657066345215 0.0 0.0 0.0 0.0 0.39533108472824097
1739424897105664354 1.3191657066345215 0.0 0.0 0.0 0.0 0.44320598244667053
1739424897122338252 1.3191657066345215 0.0 0.0 0.0 0.0 0.4450622797012329
1739424897139003286 1.3191657066345215 0.0 0.0 0.0 0.0 0.45611363649368286
1739424897155659713 1.3191657066345215 0.0 0.0 0.0 0.0 0.45611363649368286
1739424897172333322 1.3191657066345215 0.0 0.0 0.0 0.0 0.45611363649368286
1739424897189002740 1.3191657066345215 0.0 0.0 0.0 0.0 0.4524010717868805
1739424897205671678 1.3191657066345215 0.0 0.0 0.0 0.0 0.44134968519210815
1739424897223901293 1.3191657066345215 0.0 0.0 0.0 0.0 0.4284852147102356
1739424897239937327 1.298513412475586 0.0 0.0 0.0 0.0 0.3934747576713562
1739424897255680508 1.298513412475586 0.0 0.0 0.0 0.0 0.3934747576713562
1739424897272950479 1.298513412475586 0.0 0.0 0.0 0.0 0.38056713342666626
1739424897289031632 1.298513412475586 0.0 0.0 0.0 0.0 0.3677026331424713
1739424897305655803 1.298513412475586 0.0 0.0 0.0 0.0 0.3677026331424713
1739424897322337221 1.298513412475586 0.0 0.0 0.0 0.0 0.3677026331424713
1739424897339223430 1.298513412475586 0.0 0.0 0.0 0.0 0.3547949492931366
1739424897355880497 1.298513412475586 0.0 0.0 0.0 0.0 0.3547949492931366
1739424897372325059 1.298513412475586 0.0 0.0 0.0 0.0 0.3547949492931366
1739424897389075690 1.298513412475586 0.0 0.0 0.0 0.0 0.3547949492931366
1739424897405649752 1.298513412475586 0.0 0.0 0.0 0.0 0.3547949492931366
1739424897422326465 1.298513412475586 0.0 0.0 0.0 0.0 0.3547949492931366
1739424897438978892 1.298513412475586 0.0 0.0 0.0 0.0 0.3547949492931366
1739424897455645910 1.298513412475586 0.0 0.0 0.0 0.0 0.3547949492931366
1739424897472412284 1.298513412475586 0.0 0.0 0.0 0.0 0.3547949492931366
1739424897489011625 1.298513412475586 0.0 0.0 0.0 0.0 0.34188732504844666
1739424897505666707 1.298513412475586 0.0 0.0 0.0 0.0 0.2811047434806824
1739424897522399547 1.298513412475586 0.0 0.0 0.0 0.0 0.2682402431964874
1739424897539036998 1.298513412475586 0.0 0.0 0.0 0.0 0.2166527807712555
1739424897555641650 1.298513412475586 0.0 0.0 0.0 0.0 0.2166527807712555
1739424897572310844 1.298513412475586 0.0 0.0 0.0 0.0 0.2166527807712555
1739424897588991558 1.298513412475586 0.0 0.0 0.0 0.0 0.20374509692192078
1739424897605657296 1.298513412475586 0.0 0.0 0.0 0.0 0.16692157089710236
1739424897623931485 1.298513412475586 0.0 0.0 0.0 0.0 0.16325215995311737
1739424897639962879 1.298513412475586 0.0 0.0 0.0 0.0 0.15220077335834503
1739424897655638095 1.298513412475586 0.0 0.0 0.0 0.0 0.15220077335834503
1739424897672325048 1.298513412475586 0.0 0.0 0.0 0.0 0.10428269952535629
1739424897688992450 1.298513412475586 0.0 0.0 0.0 0.0 0.10061328858137131
1739424897705679147 1.298513412475586 0.0 0.0 0.0 0.0 0.06745915859937668
1739424897722381396 1.298513412475586 0.0 0.0 0.0 0.0 0.06007719039916992
1739424897738974369 1.298513412475586 0.0 0.0 0.0 0.0 0.06007719039916992
1739424897755641835 1.298513412475586 0.0 0.0 0.0 0.0 0.06007719039916992
1739424897772313365 1.298513412475586 0.0 0.0 0.0 0.0 0.06007719039916992
1739424897788980479 1.298513412475586 0.0 0.0 0.0 0.0 0.061933472752571106
1739424897805642121 1.298513412475586 0.0 0.0 0.0 0.0 0.061933472752571106
1739424897822318099 1.298513412475586 0.0 0.0 0.0 0.0 0.061933472752571106
1739424897839951864 1.298513412475586 0.0 0.0 0.0 0.0 0.05826406925916672
1739424897855642727 1.298513412475586 0.0 0.0 0.0 0.0 0.05826406925916672
1739424897872308913 1.298513412475586 0.0 0.0 0.0 0.0 0.05826406925916672
1739424897888945116 1.298513412475586 0.0 0.0 0.0 0.0 0.05826406925916672
1739424897905642533 1.298513412475586 0.0 0.0 0.0 0.0 0.05826406925916672
1739424897922316143 1.298513412475586 0.0 0.0 0.0 0.0 0.05826406925916672
1739424897938984537 1.298513412475586 0.0 0.0 0.0 0.0 0.04902581125497818
1739424897955652291 1.298513412475586 0.0 0.0 0.0 0.0 0.03797443211078644
1739424897972316653 1.298513412475586 0.0 0.0 0.0 0.0 0.026923056691884995
1739424897988988023 1.298513412475586 0.0 0.0 0.0 0.0 0.015871679410338402
1739424898005656801 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898022324332 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898038982071 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898055641315 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898072314862 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424898088983193 1.2896723747253418 0.0 0.0 0.0 0.0 0.0
1739424898105660163 1.2896723747253418 0.0 0.0 0.0 0.0 0.0
1739424898122340110 1.2896723747253418 0.0 0.0 0.0 0.0 0.0
1739424898139037016 1.2896723747253418 0.0 0.0 0.0 0.0 0.0
1739424898155648389 1.2896723747253418 0.0 0.0 0.0 0.0 0.0
1739424898172326032 1.2896723747253418 0.0 0.0 0.0 0.0 0.0
1739424898189044825 1.2896723747253418 0.0 0.0 0.0 0.0 0.0
1739424898205895741 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898222572360 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898238987548 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898255646632 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898272312531 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898288979966 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898305645321 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898322313652 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898338983935 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898355647210 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898372320469 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898388996704 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898405645419 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898422319734 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898438975810 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898455642733 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898472308632 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898488985058 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898506996699 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898522322936 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898538991875 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898555661070 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898572321338 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898588981989 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898605658608 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898622324219 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898638977926 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898655643986 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898672306845 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898688979592 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898705642067 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898722309598 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898738984297 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898755651732 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898772326783 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898788996138 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898805643829 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898822314144 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898838980459 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898855639351 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898872311362 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898889000460 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898905648600 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898922309123 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898938985582 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898955655801 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898972313732 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424898988978639 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899005643482 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899022310598 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899038985938 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899055647519 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899072315435 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899089004278 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899105645059 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899122311023 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899138973147 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899155647335 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899172319795 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899188995519 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899205648044 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899222472626 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899240119033 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899255700718 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899272320284 1.2926424741744995 0.0 0.0 0.0 0.0 0.0
1739424899288993640 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899305654036 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899322322144 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899338993548 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899355729110 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899372322500 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899389154474 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899405666780 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899422325673 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899439039827 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899455654081 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899475590002 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899488988505 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899505652326 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899522316914 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899538984734 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899555649386 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899572323798 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899588995330 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899605667086 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899622314491 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899638981831 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899655644659 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899672353821 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899689010922 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899705660823 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899722324739 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899738983759 1.3073545694351196 0.0 0.0 0.0 0.0 0.0
1739424899755699802 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899772308520 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899788973492 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899805647648 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899822330219 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899839273069 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899855644260 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899872310544 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899888996444 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899905649289 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899923711232 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899938978273 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899955653165 1.3103246688842773 0.0 0.0 0.0 0.0 0.0
1739424899972324793 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424899988985669 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424900005643697 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424900022315614 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424900038983436 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424900055641177 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424900072325541 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
1739424900088987891 1.2956123352050781 0.0 0.0 0.0 0.0 0.0
